gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160218	8653.411597797169	-0.030204593128441714	0.17990539933721794	-0.16789153210363453	0.8666686119721924	0.9572096190390598
ENSG00000184724	144.98264840361622	0.0885605521176495	0.5320003587192598	0.16646709098251475	0.86778937939002	0.9572096190390598
ENSG00000142207	4402.740342504847	-0.03985395705524373	0.2431092261721765	-0.16393436679781984	0.8697828122808082	0.9572096190390598
ENSG00000160226	4290.795956190547	-0.02705417301738839	0.16932928739984246	-0.15977255578655178	0.8730602436350517	0.9572096190390598
ENSG00000180530	7770.078016935616	0.027716331881464665	0.17396425636662907	0.15932199211688974	0.8734151948548322	0.9572096190390598
ENSG00000160224	4371.91043858107	0.03404261425126748	0.2140048126667595	0.15907405925621587	0.873610525673203	0.9572096190390598
ENSG00000185658	17050.056104566997	0.022827649839104912	0.14985516489564565	0.1523314185066718	0.8789255456923568	0.9584473807788081
ENSG00000205445	662.8498021206047	-0.04112946220937353	0.28514336792730455	-0.14424134255108897	0.88530989563864	0.9608261619120905
ENSG00000274276	5789.2737911707845	-0.024486307468474258	0.1812114868009508	-0.1351255811689846	0.8925125848156424	0.9608261619120905
ENSG00000182362	2224.4534724646433	0.02665180489023527	0.19944296516823462	0.13363121064588	0.8936942030012021	0.9608261619120905
ENSG00000160256	1167.9542117735266	-0.033047267447109036	0.2619349372384298	-0.12616593950973143	0.8996005722117764	0.9626566870864336
ENSG00000249624	1568.5283180146776	-0.023478049742245804	0.21709004858264672	-0.1081488990192365	0.9138775797819116	0.967549874023651
ENSG00000205581	7602.746964780414	-0.01688541104648588	0.15945628445966026	-0.10589366925050611	0.9156667170329564	0.967549874023651
ENSG00000160180	829.2331030750228	-0.02444237654798262	0.24910559414591735	-0.09812054454973472	0.9218365740515093	0.967549874023651
ENSG00000186924	115.42945134933834	0.0556259310620276	0.5853455197846713	0.09503093332377514	0.9242902568594201	0.967549874023651
